,movie_id,title,tags
3599,122081,Spring Breakers,"four colleg girl rob restaur fund spring break florida , get entangl weird dude crimin agenda . drama crime femalenud sex florida drugdeal nuditi femalefriendship parti arthous drug springbreak youngadult jamesfranco selenagomez vanessahudgen ashleybenson rachelkorin gucciman heathermorri ashlendzion sidneysewel thurmansewel cliffmartinez harmonykorin skrillex"
3600,10987,Halloween: The Curse of Michael Myers,"six year ago , michael myer terror town haddonfield , illinoi . niec , jami lloyd , disappear . jami kidnap bunch evil druid protect michael myer . , six year later , jami escap give birth michael 's child . run haddonfield get dr. loomi help . horror thriller massmurd nuditi halloween attempttoescap cult psychopath escapeag murder escap slasher doctor niec death evil michaelmy psychiatr murderhunt halloweennight donaldpleas paulrudd mariannehagan mitchellryan kimdarbi bradfordenglish keithbogart mariaho'brien leoget j.c.brandi devingardn susanswift georgep.wilbur janiceknickrehm tomproctor raquelleanderson leejuchew joechappel"
3601,1391,Y Tu Mamá También,"mexico , two teenag boy attract older woman embark road trip learn thing two life , friendship , sex , . drama romanc mexico sex beach groupsex malefriendship roadtrip comingofag teenag lgbt newmexicancinema gaelgarcíabern diegoluna maribelverdú analópezmercado dianabracho verónicalang maríaaura andrésalmeida emilioechevarría nathangrinberg giselleaudirac arturorío martaaura juancarlosremolina liboriarodríguez silveriopalacio mayraserbulo danielgiménezcacho amaurysérbulo andrealópez alfonsocuarón"
3602,747,Shaun of the Dead,"shaun live suprem unev life , revolv around girlfriend , mother , , , local pub . gentl routin threaten dead return life make strenuou attempt snack ordinari london . horror comedi recordcollect flower chees pub surrey romanticcomedi zombi english tvshowinfilm cricketbat brokenbottl survivalhorror britishpub englishpub you'vegotredony simonpegg nickfrost kateashfield lucydavi dylanmoran peterserafinowicz rafespal penelopewilton billnighi reeceshearsmith jessicahyn martinfreeman tamsingreig steveemerson nicolacunningham arvinddoshi stuartpowel mattluca chrismartin markdonovan trishagoddard jeremythompson edgarwright danmudford petewoodhead"
3603,14745,The Haunting of Molly Hartley,"teenag molli hartley move new town , 's haunt terrifi vision may dark secret past . someth evil lurk beneath lush surfac private-school world , hold right soul . eve 18th birthday , molli discov truth destin becom . drama horror haleybennett jakeweb chacecrawford shannonwoodward shannacollin annalynnemccord marinhinkl ninasiemaszko joshstewart jessicalownd rossthoma mickeyliddel"
3604,26748,Lone Star,"skeleton murder predecessor found , sheriff sam deed unearth mani long-buri secret texa border town . drama mysteri romanc sheriff familysecret neo-western darksecret chriscoop matthewmcconaughey elizabethpeña kriskristofferson joemorton francesmcdormand stephenj.lang onifaidalampley latanyarichardson leoburmest eleeselest richardcoca miriamcolón jeffmonahan eddierobinson roncanada chandrawilson marcoperella gordontootoosi vanessamartinez cliftonjam masondar johnsayl"
3605,11357,Halloween 4: The Return of Michael Myers,"legend creepi masked-man , michael myer , come life fourth instal success horror franchis . time , 's michael 's niec , jami , ca n't seem escap crazi uncl . michael loos , jami enlist help good old dr. loomi stop murder . time , though , seem end michael 's mad . horror thriller sheriff scissor ambul halloween twist knife sequel murder serialkil maskedkil blood niec evil michaelmy octob donaldpleas elliecornel danielleharri georgep.wilbur michaelpataki beaustarr kathleenkinmont sashajenson geneross carmenfilpi raymondo'connor jeffolson karenalston nancyborgenicht davidjensen harlowmark m.j.mcdonnel richardstay michaelflynn georgesullivan michaelruud donrésampson kellylookinland erikpreston alanhowarth dwighth.littl"
3606,24913,April Fool's Day,"group eight colleg friend gather togeth island mansion belong heiress muffi st. john celebr final year school . soon discov hidden secret past reveal , soon , turn dead . horror mysteri island parti murder teenmovi slasher aprilfool'sday holidayhorror canuxploit eliminationderbi collegefriend deborahforeman thomasf.wilson lloydberri tomheaton kenolandt leahpins claytonrohn amysteel jaybak patbarlow deborahgoodrich mikenomad griffino'n charlesbernstein fredwalton"
3607,13776,Diner,"set 1959 , diner show five young men resist adulthood seek refug belov diner . mundan , childish , titil detail live share . golden moment pass , men shoulder respons , leav diner behind . comedi drama diner baltimoremaryland fakeaccid gamblingdebt twentysometh 1950 steveguttenberg danielstern mickeyrourk kevinbacon timdali ellenbarkin paulreis kathryndowl michaeltuck jessicajam coletteblonigan kellekipp johnaquino richardpierson claudiacron taitruppert tomtammi pamgail laurenzagana sharonziman markmargoli ralphtabakin frankstoeger natbenchley frankhennessi marvinhunt stevesmith leecas clementfowl howardsilverman tedbafalouko barneycohen bruceklug bruceelliott carolecopeland aryehcooperstock briancostantini lorrained.glick florencemoodi marylouvukov alankaplan donaldsaiontz chiefgordon beverlysheehan dustyclar barrylevinson"
3608,14854,Lone Wolf McQuade,"archetyp renegad texa ranger wage war drug kingpin automat weapon , wit martial art gun battl leav partner dead . inevit culmin martial art showdown drug lord ranger , involv woman love . action crime drama romanc thriller western martialart kungfu texa fbi wheelchair texasrang weapon gunbattl drug fatherdaughterrelationship killingadog chucknorri davidcarradin barbaracarrera leonisaackennedi danakimmel robertbeltran l.q.jone r.g.armstrong jorgecerverajr . sharonfarrel danielfrishman williamsanderson johnanderson robertarena tommyballard jeffreybannist anthonye.caglia elicummin jesus'chuy'delao oscarhidalgo aaronnorri kanehodd deborahshor francescodemasi stevecarv"
3609,50357,Apollo 18,"offici , apollo 17 last man mission moon . year later 1973 , three american astronaut sent secret mission moon fund us depart defens . see actual footag astronaut captur mission . nasa deni 's authent , other say 's real reason 've never gone back moon . horror thriller sciencefict moon nasa infect barbecu moonland hammer alien mockumentari astronaut alieninfect foundfootag ryanrobbin warrenchristi lloydowen andrewairli michaelkopsa aliliebert kurtmaxrunt kimwyli noahwyli ericacarrol janbo gonzalolópez-gallego"
3610,13090,Sunshine Cleaning,singl mother slacker sister find unexpect way turn live around off-beat dramat comedi . order rais tuition send young son privat school mom start unusu busi – biohazard removal/crim scene clean-up servic . comedi drama suicid singlepar sistersisterrelationship cleaningladi newmexico teamwork familybusi crimescen womandirector amyadam emilyblunt alanarkin jasonspevack stevezahn marylynnrajskub cliftoncollinsjr ericchristianolsen pauldooley kevinchapman judithjon amyredford susieyip loisgeari mckennahutton masonfrank ambermidthund angeliquemidthund vicbrowd ivanbrutsch christinejeff
3611,192141,No Escape,"new oversea home , american famili soon find caught middl coup , frantic look safe escap environ foreign immedi execut . action thriller hotel revolut raceagainsttim engin coup surviv rebellion execut american famili americanabroad u.s.embassi foreign owenwilson lakebel piercebrosnan sterlingjerin clairegear spencergarrett tanapolchuksrida nophandboonyai byrongibson matthewtimothyolynyk sahajakboonthanakit stacychboski suphornaphatanniejenseliu hiroyukikobayashi thanawutketsaro bonniezellerbach jimlau jimmychhiu miasun dollartan samb.lorn davidprak egomikita marcobeltrami johnerickdowdl bucksand"
3612,16441,The Beastmaster,"dar , son king , hunt priest birth grow anoth famili . becom grown man new father murder savag discov abil commun anim , lead quest reveng father 's killer . action fantasi swordfight anim marcsing tanyarobert riptorn johnamo joshuamilrad rodloomi benhamm ralphstrait billyjayn janetdemay christinekellogg janetjon tonyepp vannabonta kimtabet doncoscarelli"
3613,29996,Solomon and Sheba,"rule king david , israel unit prosper although surround enemi includ egypt alli . age king david favor younger son , solomon , successor , david 's elder son princ adonijah , warrior , declar king . david learn , publicli announc solomon successor . adonijah joab , gener , withdraw rage . israel prosper king solomon 's wise benevol rule seen threat tyrann monarch region . pharaoh egypt agre cede red sea port queen sheba plot undermin solomon 's rule . sheba seduc solomon introduc sheban pagan worship jerusalem . meanwhil , princ adonijah , banish , also conspir pharaoh given armi defeat solomon . film highli fiction dramat event depict bibl -- first king chapter 10 second chronicl chapter 9. drama histori romanc war israel egypt religionandsupernatur epic yulbrynn ginalollobrigida georgesand marisapavan davidfarrar johncrawford finlaycurri harryandrew josénieto kingvidor"
3614,351819,Fifty Shades of Black,inexperienc colleg student meet wealthi businessman whose sexual practic put strain relationship . romanc comedi sex black parodi spoof millionair marlonwayan kalihawk fredwillard mikeepp affioncrockett janeseymour florencehenderson andrewbachelor jennyzigriano katemin tinagrimm alicerietveld bradschmidt mirceamonro angellaketamoor elizabethho stephentodt michaeltidd
3615,14834,Not Easily Broken,car accid shift affect test bond marri coupl . drama romanc morrischestnut tarajip.henson maevequinlan kevinhart jeniferlewi eddiecibrian woodharri billduk
3616,22649,A Farewell to Arms,"british nurs catherin barkley ( helen hay ) american lieuten freder henri ( gari cooper ) fall love first world war itali . eventu separ freder 's transfer , tremend challeng difficult decis face , war rage . academi award winner best cinematographi best sound , record . nomin best pictur best art direct . drama romanc war itali nurs lovelett offic priest escap hospit bestfriend pre-cod airraid ambulancedriv battleoftheisonzo airattack helenhay garycoop adolphemenj maryphilip jacklaru blanchefriderici maryforb gilbertemeri agostinoborgato w.frankeharl frankborzag bernhardkaun johnleipold milanrod ralphraing hermanhand paulmarquardt"
3617,378200,The Perfect Match,"terrenc j. star charli , playboy 's convinc relationship dead . two best friend , donald faison robert c. riley , bet stick one woman one month , 's bound get attach . charli deni cross path beauti mysteri eva , play singer/actress cassi . may agre casual affair , eventu charli question whether may actual want . comedi romanc bet match playboy fearofcommit bestfriend terrencejenkin paulapatton kalihawk laurenlondon brandynorwood cassieventura donaldfaison robertchristopherriley laylajama daschapolanco caspersmart frenchmontana joepantoliano stevendanielbrun timothydelaghetto billewoodruff"
3618,20455,Digimon: The Movie,"first stori focus tai kari kamiya four year adventur digit world . show first encount digimon happen ( well children ) . tai kari wake one morn find digi-egg came comput night egg soon hatch , reveal botamon . digimon evolv koromon agumon ( one becam friend tai seri , yet , somehow , koromon kari rememb ) , goe unintent destroy good part neighborhood kari ride back . second digi-egg appear sky reveal evil digimon , parrotmon . agumon digivolv greymon n't strong enough beat parrotmon knock . tai grab kari 's whistl wake greymon , defeat parrotmon disappear . fantasi anim sciencefict famili videogam monster lossofenergi egg comput goodvsevil internet basedonvideogam giantegg animaltrain superherokid anim larajillmil joshuaseth bobpapenbrook dougberholt steveblum colleeno'shaughnessey michaelreisz wendeele briannesiddal mamoruhosoda shigeyasuyamauchi"
3619,13193,Saved!,"teenag mari cum , `` born whole life , '' enter senior year american eagl christian high school near baltimor fundamentalist christian friend hilari fay veronica , three form girl group call christian jewel . everyth seem perfect—until mari ’ `` perfect christian boyfriend '' dean tell , ’ swim underwat , think 's gay . comedi drama christian gay comingout independentfilm comingofag lgbtchild jenamalon mandymoor macaulayculkin patrickfugit heathermatarazzo evaamurrimartino martindonovan mary-louisepark chadfaust elizabeththai valeriebertinelli kettturton briandannelli"
